model,n,m,tau,T,core_lb,core_ub,core_size,seed,nr_cliques,max_clique,time_cliques
girg,4000000000000,441,2.8,0.8,1e+06,2e+06,45,1928,263,11,0.355493
girg,4000000000000,458,2.8,0.8,1e+06,2e+06,45,2839,228,12,0.980712
girg,4000000000000,437,2.8,0.8,1e+06,2e+06,45,291,204,11,0.888591
girg,4000000000000,462,2.8,0.8,1e+06,2e+06,45,34,201,14,0.598261
girg,4000000000000,421,2.8,0.8,1e+06,2e+06,45,3728,210,10,0.345575
girg,4000000000000,440,2.8,0.8,1e+06,2e+06,45,4029,254,11,0.941600
girg,4000000000000,472,2.8,0.8,1e+06,2e+06,45,482,265,14,0.410876
girg,4000000000000,445,2.8,0.8,1e+06,2e+06,45,56,251,10,0.355702
girg,4000000000000,434,2.8,0.8,1e+06,2e+06,45,7821,183,12,0.858210
girg,4000000000000,1303,2.8,0.8,1e+06,4e+12,63,17,1210,24,6.764690
girg,4000000000000,1296,2.8,0.8,1e+06,4e+12,63,1928,1225,22,6.907027
girg,4000000000000,1276,2.8,0.8,1e+06,4e+12,63,2839,879,25,2.114865
girg,4000000000000,1296,2.8,0.8,1e+06,4e+12,63,291,1639,21,8.225212
girg,4000000000000,1291,2.8,0.8,1e+06,4e+12,63,34,935,26,4.033475
girg,4000000000000,1307,2.8,0.8,1e+06,4e+12,63,3728,1609,21,7.874748
girg,4000000000000,1292,2.8,0.8,1e+06,4e+12,63,4029,1229,22,6.582125
girg,4000000000000,1300,2.8,0.8,1e+06,4e+12,63,482,1507,23,7.424411
girg,4000000000000,1278,2.8,0.8,1e+06,4e+12,63,56,880,21,4.333165
girg,4000000000000,1301,2.8,0.8,1e+06,4e+12,63,7821,1237,24,6.861910
girg,4000000000000,91,2.8,0.8,1.4e+06,2e+06,16,17,19,9,0.118730
girg,4000000000000,78,2.8,0.8,1.4e+06,2e+06,16,1928,25,7,0.048400
girg,4000000000000,77,2.8,0.8,1.4e+06,2e+06,16,2839,18,8,0.119708
girg,4000000000000,88,2.8,0.8,1.4e+06,2e+06,16,291,41,7,0.158191
girg,4000000000000,85,2.8,0.8,1.4e+06,2e+06,16,34,24,8,0.091981
girg,4000000000000,80,2.8,0.8,1.4e+06,2e+06,16,3728,16,8,0.047283
girg,4000000000000,79,2.8,0.8,1.4e+06,2e+06,16,4029,24,7,0.126972
girg,4000000000000,107,2.8,0.8,1.4e+06,2e+06,16,482,9,12,0.152115
girg,4000000000000,82,2.8,0.8,1.4e+06,2e+06,16,56,34,7,0.069422
girg,4000000000000,82,2.8,0.8,1.4e+06,2e+06,16,7821,20,9,0.047352
girg,4000000000000,523,2.8,0.8,1.4e+06,4e+12,34,17,66,25,1.232700
girg,4000000000000,507,2.8,0.8,1.4e+06,4e+12,34,1928,114,23,0.475620
girg,4000000000000,521,2.8,0.8,1.4e+06,4e+12,34,2839,67,24,0.496642
girg,4000000000000,511,2.8,0.8,1.4e+06,4e+12,34,291,159,22,0.542178
girg,4000000000000,511,2.8,0.8,1.4e+06,4e+12,34,34,92,24,0.839772
girg,4000000000000,502,2.8,0.8,1.4e+06,4e+12,34,3728,85,21,1.247296
girg,4000000000000,508,2.8,0.8,1.4e+06,4e+12,34,4029,111,22,1.307569
girg,4000000000000,508,2.8,0.8,1.4e+06,4e+12,34,482,93,22,0.502928
girg,4000000000000,513,2.8,0.8,1.4e+06,4e+12,34,56,72,24,0.418210
girg,4000000000000,511,2.8,0.8,1.4e+06,4e+12,34,7821,59,24,0.459486
girg,4000000000000,2170,2.8,0.8,600000,2e+06,140,17,1710,14,6.806316
girg,4000000000000,2180,2.8,0.8,600000,2e+06,140,1928,1772,13,2.547043
girg,4000000000000,2114,2.8,0.8,600000,2e+06,140,2839,1576,14,5.779159
girg,4000000000000,2118,2.8,0.8,600000,2e+06,140,291,1555,15,5.616638
girg,4000000000000,2167,2.8,0.8,600000,2e+06,140,34,1428,16,3.808376
girg,4000000000000,2161,2.8,0.8,600000,2e+06,140,3728,1643,14,3.705012
girg,4000000000000,2108,2.8,0.8,600000,2e+06,140,4029,1524,13,2.200700
girg,4000000000000,2143,2.8,0.8,600000,2e+06,140,482,1562,14,2.184357
girg,4000000000000,2158,2.8,0.8,600000,2e+06,140,56,1633,13,2.363919
girg,4000000000000,2154,2.8,0.8,600000,2e+06,140,7821,1540,14,5.736068
girg,4000000000000,4043,2.8,0.8,600000,4e+12,158,17,5088,24,11.369747
girg,4000000000000,4100,2.8,0.8,600000,4e+12,158,1928,6062,21,12.082758
girg,4000000000000,4020,2.8,0.8,600000,4e+12,158,2839,5228,24,9.410628
girg,4000000000000,4048,2.8,0.8,600000,4e+12,158,291,5459,24,10.309068
girg,4000000000000,4030,2.8,0.8,600000,4e+12,158,34,5141,24,17.561177
girg,4000000000000,4096,2.8,0.8,600000,4e+12,158,3728,5872,21,14.446328
girg,4000000000000,4085,2.8,0.8,600000,4e+12,158,4029,5877,20,14.007864
girg,4000000000000,4051,2.8,0.8,600000,4e+12,158,482,6456,23,14.841909
girg,4000000000000,4047,2.8,0.8,600000,4e+12,158,56,5613,22,25.543973
girg,4000000000000,4055,2.8,0.8,600000,4e+12,158,7821,6129,21,10.515589
girg,4000000000000,457,2.8,0,1e+06,2e+06,45,17,29,17,0.626966
girg,4000000000000,428,2.8,0,1e+06,2e+06,45,1928,29,14,0.525207
girg,4000000000000,455,2.8,0,1e+06,2e+06,45,2839,23,17,0.232432
girg,4000000000000,425,2.8,0,1e+06,2e+06,45,291,27,15,0.527442
girg,4000000000000,443,2.8,0,1e+06,2e+06,45,34,23,20,0.405080
girg,4000000000000,444,2.8,0,1e+06,2e+06,45,3728,30,14,0.547905
girg,4000000000000,434,2.8,0,1e+06,2e+06,45,4029,26,14,0.538896
girg,4000000000000,437,2.8,0,1e+06,2e+06,45,482,21,20,0.492311
girg,4000000000000,438,2.8,0,1e+06,2e+06,45,56,28,14,0.571022
girg,4000000000000,436,2.8,0,1e+06,2e+06,45,7821,26,16,0.489937
girg,4000000000000,1283,2.8,0,1e+06,4e+12,63,17,91,27,3.710670
girg,4000000000000,1296,2.8,0,1e+06,4e+12,63,1928,78,29,3.426625
girg,4000000000000,1324,2.8,0,1e+06,4e+12,63,2839,51,32,3.316765
girg,4000000000000,1309,2.8,0,1e+06,4e+12,63,291,80,30,3.545984
girg,4000000000000,1287,2.8,0,1e+06,4e+12,63,34,80,32,2.796585
girg,4000000000000,1274,2.8,0,1e+06,4e+12,63,3728,70,27,3.379482
girg,4000000000000,1285,2.8,0,1e+06,4e+12,63,4029,72,28,3.184066
girg,4000000000000,1335,2.8,0,1e+06,4e+12,63,482,92,28,1.821462
girg,4000000000000,1290,2.8,0,1e+06,4e+12,63,56,77,30,3.186999
girg,4000000000000,1304,2.8,0,1e+06,4e+12,63,7821,62,30,3.146491
girg,4000000000000,94,2.8,0,1.4e+06,2e+06,16,17,8,10,0.133117
girg,4000000000000,74,2.8,0,1.4e+06,2e+06,16,1928,10,8,0.102178
girg,4000000000000,81,2.8,0,1.4e+06,2e+06,16,2839,9,9,0.042534
girg,4000000000000,89,2.8,0,1.4e+06,2e+06,16,291,11,10,0.134375
girg,4000000000000,74,2.8,0,1.4e+06,2e+06,16,34,9,8,0.066210
girg,4000000000000,83,2.8,0,1.4e+06,2e+06,16,3728,14,8,0.133956
girg,4000000000000,83,2.8,0,1.4e+06,2e+06,16,4029,9,9,0.126063
girg,4000000000000,114,2.8,0,1.4e+06,2e+06,16,482,2,14,0.047772
girg,4000000000000,81,2.8,0,1.4e+06,2e+06,16,56,12,8,0.042044
girg,4000000000000,77,2.8,0,1.4e+06,2e+06,16,7821,10,10,0.106857
girg,4000000000000,512,2.8,0,1.4e+06,4e+12,34,17,31,24,0.369111
girg,4000000000000,513,2.8,0,1.4e+06,4e+12,34,1928,20,26,0.727956
girg,4000000000000,509,2.8,0,1.4e+06,4e+12,34,2839,16,26,0.682001
girg,4000000000000,513,2.8,0,1.4e+06,4e+12,34,291,33,25,0.857442
girg,4000000000000,510,2.8,0,1.4e+06,4e+12,34,34,19,25,0.756661
girg,4000000000000,510,2.8,0,1.4e+06,4e+12,34,3728,17,24,0.337124
girg,4000000000000,510,2.8,0,1.4e+06,4e+12,34,4029,19,26,0.886566
girg,4000000000000,512,2.8,0,1.4e+06,4e+12,34,482,22,25,0.789835
girg,4000000000000,509,2.8,0,1.4e+06,4e+12,34,56,24,24,0.821962
girg,4000000000000,517,2.8,0,1.4e+06,4e+12,34,7821,16,26,0.914362
girg,4000000000000,2167,2.8,0,600000,2e+06,140,17,135,23,4.039762
girg,4000000000000,2149,2.8,0,600000,2e+06,140,1928,121,23,4.042137
girg,4000000000000,2135,2.8,0,600000,2e+06,140,2839,119,25,3.615266
girg,4000000000000,2113,2.8,0,600000,2e+06,140,291,126,24,4.093819
girg,4000000000000,2162,2.8,0,600000,2e+06,140,34,130,23,3.059469
girg,4000000000000,2145,2.8,0,600000,2e+06,140,3728,136,24,4.093330
girg,4000000000000,2114,2.8,0,600000,2e+06,140,4029,126,24,3.879616
girg,4000000000000,2099,2.8,0,600000,2e+06,140,482,110,23,3.931508
girg,4000000000000,2106,2.8,0,600000,2e+06,140,56,120,21,4.028588
girg,4000000000000,2102,2.8,0,600000,2e+06,140,7821,105,23,3.589076
girg,4000000000000,4117,2.8,0,600000,4e+12,158,17,287,32,21.877028
girg,4000000000000,4154,2.8,0,600000,4e+12,158,1928,296,35,15.339740
girg,4000000000000,4075,2.8,0,600000,4e+12,158,2839,213,36,14.040691
girg,4000000000000,4031,2.8,0,600000,4e+12,158,291,296,33,6.543294
girg,4000000000000,4030,2.8,0,600000,4e+12,158,34,277,34,11.776571
girg,4000000000000,4069,2.8,0,600000,4e+12,158,3728,240,34,14.081689
girg,4000000000000,4060,2.8,0,600000,4e+12,158,4029,318,33,15.292597
girg,4000000000000,4098,2.8,0,600000,4e+12,158,482,261,34,14.233105
girg,4000000000000,3981,2.8,0,600000,4e+12,158,56,254,33,9.805164
girg,4000000000000,3984,2.8,0,600000,4e+12,158,7821,255,30,13.600412
girg,4000000,1526,2.5,0.4,1000,2000,82,17,672,21,5.521446
girg,4000000,1510,2.5,0.4,1000,2000,82,1928,652,19,1.900033
girg,4000000,1541,2.5,0.4,1000,2000,82,2839,665,23,5.622926
girg,4000000,1511,2.5,0.4,1000,2000,82,291,633,21,5.224690
girg,4000000,1495,2.5,0.4,1000,2000,82,34,595,22,3.677284
girg,4000000,1538,2.5,0.4,1000,2000,82,3728,718,21,5.856545
girg,4000000,1499,2.5,0.4,1000,2000,82,4029,544,19,1.810846
girg,4000000,1505,2.5,0.4,1000,2000,82,482,544,22,5.080747
girg,4000000,1492,2.5,0.4,1000,2000,82,56,739,20,5.515510
girg,4000000,1499,2.5,0.4,1000,2000,82,7821,635,21,5.407045
girg,4000000,5725,2.5,0.4,1000,4e+06,126,17,9123,52,32.167379
girg,4000000,5740,2.5,0.4,1000,4e+06,126,1928,7655,54,29.894672
girg,4000000,5719,2.5,0.4,1000,4e+06,126,2839,12195,52,34.317165
girg,4000000,5685,2.5,0.4,1000,4e+06,126,291,5697,52,44.279121
girg,4000000,5741,2.5,0.4,1000,4e+06,126,34,10669,51,80.398098
girg,4000000,5769,2.5,0.4,1000,4e+06,126,3728,8256,52,32.932350
girg,4000000,5727,2.5,0.4,1000,4e+06,126,4029,8057,54,43.183311
girg,4000000,5785,2.5,0.4,1000,4e+06,126,482,6933,61,42.203367
girg,4000000,5713,2.5,0.4,1000,4e+06,126,56,7361,52,30.371129
girg,4000000,5791,2.5,0.4,1000,4e+06,126,7821,15844,52,39.964883
girg,4000000,338,2.5,0.4,1400,2000,32,17,104,14,0.756800
girg,4000000,340,2.5,0.4,1400,2000,32,1928,120,14,0.762667
girg,4000000,360,2.5,0.4,1400,2000,32,2839,73,17,0.736826
girg,4000000,344,2.5,0.4,1400,2000,32,291,122,15,0.778032
girg,4000000,341,2.5,0.4,1400,2000,32,34,141,15,0.590858
girg,4000000,336,2.5,0.4,1400,2000,32,3728,105,14,0.730191
girg,4000000,333,2.5,0.4,1400,2000,32,4029,109,13,0.724395
girg,4000000,331,2.5,0.4,1400,2000,32,482,96,17,0.648617
girg,4000000,344,2.5,0.4,1400,2000,32,56,147,13,0.898648
girg,4000000,329,2.5,0.4,1400,2000,32,7821,103,14,0.686470
girg,4000000,2661,2.5,0.4,1400,4e+06,76,17,1912,50,23.073339
girg,4000000,2654,2.5,0.4,1400,4e+06,76,1928,1761,49,8.147270
girg,4000000,2665,2.5,0.4,1400,4e+06,76,2839,1328,52,20.887724
girg,4000000,2632,2.5,0.4,1400,4e+06,76,291,1029,51,6.914571
girg,4000000,2661,2.5,0.4,1400,4e+06,76,34,1127,54,14.389334
girg,4000000,2665,2.5,0.4,1400,4e+06,76,3728,965,52,7.158317
girg,4000000,2633,2.5,0.4,1400,4e+06,76,4029,1738,50,23.109377
girg,4000000,2677,2.5,0.4,1400,4e+06,76,482,1072,57,17.561462
girg,4000000,2634,2.5,0.4,1400,4e+06,76,56,2253,49,8.325645
girg,4000000,2652,2.5,0.4,1400,4e+06,76,7821,1560,51,22.461530
girg,4000000,6200,2.5,0.4,600,2000,228,17,4287,29,12.786340
girg,4000000,6144,2.5,0.4,600,2000,228,1928,4194,29,12.663908
girg,4000000,6155,2.5,0.4,600,2000,228,2839,4012,29,12.279432
girg,4000000,6163,2.5,0.4,600,2000,228,291,4220,30,12.927281
girg,4000000,6026,2.5,0.4,600,2000,228,34,3134,28,23.299199
girg,4000000,6243,2.5,0.4,600,2000,228,3728,4358,31,13.188207
girg,4000000,6094,2.5,0.4,600,2000,228,4029,3917,30,12.393064
girg,4000000,6050,2.5,0.4,600,2000,228,482,3890,26,12.099521
girg,4000000,6127,2.5,0.4,600,2000,228,56,4380,28,12.498804
girg,4000000,6123,2.5,0.4,600,2000,228,7821,4200,30,12.796957
girg,4000000,14671,2.5,0.4,600,4e+06,272,17,30138,52,106.105178
girg,4000000,14645,2.5,0.4,600,4e+06,272,1928,23589,58,95.878453
girg,4000000,14592,2.5,0.4,600,4e+06,272,2839,25351,54,99.177967
girg,4000000,14512,2.5,0.4,600,4e+06,272,291,22887,53,93.566775
girg,4000000,14489,2.5,0.4,600,4e+06,272,34,22246,53,209.524128
girg,4000000,14663,2.5,0.4,600,4e+06,272,3728,23867,54,96.532028
girg,4000000,14695,2.5,0.4,600,4e+06,272,4029,25815,53,101.759162
girg,4000000,14611,2.5,0.4,600,4e+06,272,482,28278,61,97.952112
girg,4000000,14576,2.5,0.4,600,4e+06,272,56,24440,53,97.377807
girg,4000000,14628,2.5,0.4,600,4e+06,272,7821,35441,50,112.530720
girg,4000000,1522,2.5,0.8,1000,2000,82,17,1796,18,7.205529
girg,4000000,1498,2.5,0.8,1000,2000,82,1928,1740,16,5.048061
girg,4000000,1546,2.5,0.8,1000,2000,82,2839,1885,19,7.709643
girg,4000000,1514,2.5,0.8,1000,2000,82,291,1952,17,7.827954
girg,4000000,1471,2.5,0.8,1000,2000,82,34,1316,19,4.248866
girg,4000000,1536,2.5,0.8,1000,2000,82,3728,1648,18,7.253091
girg,4000000,1506,2.5,0.8,1000,2000,82,4029,1661,16,2.476853
girg,4000000,1508,2.5,0.8,1000,2000,82,482,1674,17,2.422446
girg,4000000,1482,2.5,0.8,1000,2000,82,56,1688,16,7.252113
girg,4000000,1543,2.5,0.8,1000,2000,82,7821,1658,18,7.615707
girg,4000000,5753,2.5,0.8,1000,4e+06,126,17,43508,45,71.872932
girg,4000000,5707,2.5,0.8,1000,4e+06,126,1928,40162,45,77.007457
girg,4000000,5720,2.5,0.8,1000,4e+06,126,2839,42971,47,85.316129
girg,4000000,5675,2.5,0.8,1000,4e+06,126,291,29952,46,56.786998
girg,4000000,5727,2.5,0.8,1000,4e+06,126,34,47153,47,146.941358
girg,4000000,5775,2.5,0.8,1000,4e+06,126,3728,47072,47,88.834246
girg,4000000,5720,2.5,0.8,1000,4e+06,126,4029,35103,47,74.655551
girg,4000000,5786,2.5,0.8,1000,4e+06,126,482,37470,53,77.686245
girg,4000000,5712,2.5,0.8,1000,4e+06,126,56,33603,45,72.942343
girg,4000000,5787,2.5,0.8,1000,4e+06,126,7821,71822,47,116.256951
girg,4000000,340,2.5,0.8,1400,2000,32,17,197,13,0.899906
girg,4000000,333,2.5,0.8,1400,2000,32,1928,158,12,0.309258
girg,4000000,366,2.5,0.8,1400,2000,32,2839,190,15,0.984972
girg,4000000,340,2.5,0.8,1400,2000,32,291,228,12,0.928121
girg,4000000,344,2.5,0.8,1400,2000,32,34,226,15,0.636603
girg,4000000,327,2.5,0.8,1400,2000,32,3728,191,11,0.293892
girg,4000000,340,2.5,0.8,1400,2000,32,4029,242,13,0.844940
girg,4000000,339,2.5,0.8,1400,2000,32,482,134,17,0.728584
girg,4000000,341,2.5,0.8,1400,2000,32,56,359,11,1.117042
girg,4000000,320,2.5,0.8,1400,2000,32,7821,153,13,0.240604
girg,4000000,2652,2.5,0.8,1400,4e+06,76,17,5482,48,32.559185
girg,4000000,2658,2.5,0.8,1400,4e+06,76,1928,3688,50,27.919766
girg,4000000,2665,2.5,0.8,1400,4e+06,76,2839,3054,51,12.937406
girg,4000000,2643,2.5,0.8,1400,4e+06,76,291,2393,49,25.173675
girg,4000000,2659,2.5,0.8,1400,4e+06,76,34,3056,50,18.630029
girg,4000000,2662,2.5,0.8,1400,4e+06,76,3728,6500,48,33.321502
girg,4000000,2637,2.5,0.8,1400,4e+06,76,4029,3878,48,9.837010
girg,4000000,2680,2.5,0.8,1400,4e+06,76,482,2415,56,21.709126
girg,4000000,2639,2.5,0.8,1400,4e+06,76,56,9511,47,13.869717
girg,4000000,2642,2.5,0.8,1400,4e+06,76,7821,8940,47,37.702579
girg,4000000,6113,2.5,0.8,600,2000,228,17,9929,21,15.416493
girg,4000000,6107,2.5,0.8,600,2000,228,1928,10313,20,15.652557
girg,4000000,6224,2.5,0.8,600,2000,228,2839,10348,21,15.027617
girg,4000000,6180,2.5,0.8,600,2000,228,291,8909,23,14.259991
girg,4000000,6041,2.5,0.8,600,2000,228,34,8175,23,29.130390
girg,4000000,6261,2.5,0.8,600,2000,228,3728,10344,22,15.424036
girg,4000000,6108,2.5,0.8,600,2000,228,4029,10712,19,18.881601
girg,4000000,5997,2.5,0.8,600,2000,228,482,8869,20,13.361692
girg,4000000,6186,2.5,0.8,600,2000,228,56,9989,21,14.837509
girg,4000000,6182,2.5,0.8,600,2000,228,7821,9827,21,15.146208
girg,4000000,14623,2.5,0.8,600,4e+06,272,17,111755,40,195.134969
girg,4000000,14552,2.5,0.8,600,4e+06,272,1928,87566,45,172.091105
girg,4000000,14543,2.5,0.8,600,4e+06,272,2839,89097,42,176.757902
girg,4000000,14511,2.5,0.8,600,4e+06,272,291,90954,42,173.617347
girg,4000000,14421,2.5,0.8,600,4e+06,272,34,83004,44,331.124823
girg,4000000,14788,2.5,0.8,600,4e+06,272,3728,109034,42,193.832358
girg,4000000,14626,2.5,0.8,600,4e+06,272,4029,96971,44,184.368720
girg,4000000,14671,2.5,0.8,600,4e+06,272,482,118744,47,207.760044
girg,4000000,14617,2.5,0.8,600,4e+06,272,56,93116,41,176.664105
girg,4000000,14623,2.5,0.8,600,4e+06,272,7821,113068,44,207.025733
girg,4000000,1526,2.5,0,1000,2000,82,17,59,28,3.270460
girg,4000000,1543,2.5,0,1000,2000,82,1928,80,25,3.892537
girg,4000000,1550,2.5,0,1000,2000,82,2839,65,29,1.154896
girg,4000000,1503,2.5,0,1000,2000,82,291,62,24,1.689252
girg,4000000,1522,2.5,0,1000,2000,82,34,61,28,1.686318
girg,4000000,1503,2.5,0,1000,2000,82,3728,53,25,3.317813
girg,4000000,1507,2.5,0,1000,2000,82,4029,78,22,1.307849
girg,4000000,1556,2.5,0,1000,2000,82,482,49,26,3.214377
girg,4000000,1527,2.5,0,1000,2000,82,56,77,23,3.524473
girg,4000000,1509,2.5,0,1000,2000,82,7821,66,27,3.362161
girg,4000000,5764,2.5,0,1000,4e+06,126,17,500,59,47.432253
girg,4000000,5711,2.5,0,1000,4e+06,126,1928,470,62,44.849590
girg,4000000,5738,2.5,0,1000,4e+06,126,2839,422,61,44.782403
girg,4000000,5699,2.5,0,1000,4e+06,126,291,256,61,16.901393
girg,4000000,5749,2.5,0,1000,4e+06,126,34,425,61,30.011368
girg,4000000,5747,2.5,0,1000,4e+06,126,3728,374,58,18.866868
girg,4000000,5741,2.5,0,1000,4e+06,126,4029,353,61,18.339776
girg,4000000,5765,2.5,0,1000,4e+06,126,482,360,68,44.713121
girg,4000000,5711,2.5,0,1000,4e+06,126,56,440,60,18.777960
girg,4000000,5817,2.5,0,1000,4e+06,126,7821,509,65,46.037661
girg,4000000,341,2.5,0,1400,2000,32,17,26,17,0.546578
girg,4000000,349,2.5,0,1400,2000,32,1928,28,16,0.564458
girg,4000000,354,2.5,0,1400,2000,32,2839,27,19,0.200305
girg,4000000,342,2.5,0,1400,2000,32,291,28,15,0.581918
girg,4000000,320,2.5,0,1400,2000,32,34,22,16,0.235715
girg,4000000,338,2.5,0,1400,2000,32,3728,23,14,0.569417
girg,4000000,335,2.5,0,1400,2000,32,4029,43,13,0.636114
girg,4000000,318,2.5,0,1400,2000,32,482,16,19,0.389365
girg,4000000,342,2.5,0,1400,2000,32,56,38,16,0.601124
girg,4000000,347,2.5,0,1400,2000,32,7821,29,18,0.232362
girg,4000000,2653,2.5,0,1400,4e+06,76,17,178,56,14.781219
girg,4000000,2647,2.5,0,1400,4e+06,76,1928,193,53,15.646903
girg,4000000,2659,2.5,0,1400,4e+06,76,2839,111,56,14.344292
girg,4000000,2643,2.5,0,1400,4e+06,76,291,66,55,14.183308
girg,4000000,2676,2.5,0,1400,4e+06,76,34,137,58,7.326144
girg,4000000,2648,2.5,0,1400,4e+06,76,3728,106,56,13.684780
girg,4000000,2658,2.5,0,1400,4e+06,76,4029,85,56,9.035024
girg,4000000,2674,2.5,0,1400,4e+06,76,482,115,60,4.384779
girg,4000000,2653,2.5,0,1400,4e+06,76,56,144,53,16.846428
girg,4000000,2667,2.5,0,1400,4e+06,76,7821,191,56,14.919645
girg,4000000,6181,2.5,0,600,2000,228,17,305,35,23.143323
girg,4000000,6221,2.5,0,600,2000,228,1928,357,42,24.242137
girg,4000000,6139,2.5,0,600,2000,228,2839,335,37,23.122719
girg,4000000,6166,2.5,0,600,2000,228,291,319,38,23.880637
girg,4000000,6098,2.5,0,600,2000,228,34,315,37,16.955234
girg,4000000,6182,2.5,0,600,2000,228,3728,314,39,23.482542
girg,4000000,6102,2.5,0,600,2000,228,4029,329,37,22.520897
girg,4000000,6075,2.5,0,600,2000,228,482,293,36,22.191665
girg,4000000,6177,2.5,0,600,2000,228,56,344,35,23.943215
girg,4000000,6103,2.5,0,600,2000,228,7821,308,34,23.518231
girg,4000000,14677,2.5,0,600,4e+06,272,17,1226,63,61.923352
girg,4000000,14744,2.5,0,600,4e+06,272,1928,1143,69,83.425474
girg,4000000,14651,2.5,0,600,4e+06,272,2839,1086,62,84.301284
girg,4000000,14504,2.5,0,600,4e+06,272,291,894,65,84.374267
girg,4000000,14550,2.5,0,600,4e+06,272,34,1084,62,119.203605
girg,4000000,14571,2.5,0,600,4e+06,272,3728,1080,67,72.561584
girg,4000000,14646,2.5,0,600,4e+06,272,4029,1033,64,88.190817
girg,4000000,14691,2.5,0,600,4e+06,272,482,1024,69,82.447694
girg,4000000,14631,2.5,0,600,4e+06,272,56,1133,64,83.797448
girg,4000000,14672,2.5,0,600,4e+06,272,7821,1161,65,85.894364
girg,4000,3260,2.2,0.4,18.97,4000,117,17,1117,30,18.051672
girg,4000,3300,2.2,0.4,18.97,4000,117,1928,1110,32,18.362675
girg,4000,3267,2.2,0.4,18.97,4000,117,2839,1108,34,17.831322
girg,4000,3256,2.2,0.4,18.97,4000,117,291,897,33,13.899746
girg,4000,3246,2.2,0.4,18.97,4000,117,34,827,36,14.530414
girg,4000,3317,2.2,0.4,18.97,4000,117,3728,1089,32,6.459063
girg,4000,3302,2.2,0.4,18.97,4000,117,4029,1018,30,18.851285
girg,4000,3316,2.2,0.4,18.97,4000,117,482,1213,34,18.929646
girg,4000,3259,2.2,0.4,18.97,4000,117,56,934,33,16.813037
girg,4000,3245,2.2,0.4,18.97,4000,117,7821,857,34,5.876517
girg,4000,970,2.2,0.4,18.97,63.25,90,17,286,15,1.839690
girg,4000,1007,2.2,0.4,18.97,63.25,90,1928,353,14,2.035106
girg,4000,1019,2.2,0.4,18.97,63.25,90,2839,286,17,0.691009
girg,4000,1004,2.2,0.4,18.97,63.25,90,291,260,15,1.958979
girg,4000,999,2.2,0.4,18.97,63.25,90,34,233,16,0.723626
girg,4000,1008,2.2,0.4,18.97,63.25,90,3728,288,14,0.693385
girg,4000,966,2.2,0.4,18.97,63.25,90,4029,257,13,0.649384
girg,4000,1009,2.2,0.4,18.97,63.25,90,482,296,16,1.985937
girg,4000,1002,2.2,0.4,18.97,63.25,90,56,309,12,2.027073
girg,4000,984,2.2,0.4,18.97,63.25,90,7821,234,15,0.643378
girg,4000,1530,2.2,0.4,31.62,4000,63,17,263,32,6.454314
girg,4000,1530,2.2,0.4,31.62,4000,63,1928,362,32,6.753933
girg,4000,1514,2.2,0.4,31.62,4000,63,2839,243,34,5.998669
girg,4000,1541,2.2,0.4,31.62,4000,63,291,279,33,2.279620
girg,4000,1528,2.2,0.4,31.62,4000,63,34,245,34,5.501819
girg,4000,1538,2.2,0.4,31.62,4000,63,3728,351,33,6.580517
girg,4000,1536,2.2,0.4,31.62,4000,63,4029,373,32,7.201615
girg,4000,1569,2.2,0.4,31.62,4000,63,482,393,33,7.549984
girg,4000,1530,2.2,0.4,31.62,4000,63,56,294,32,6.679483
girg,4000,1532,2.2,0.4,31.62,4000,63,7821,222,36,5.131030
girg,4000,303,2.2,0.4,31.62,63.25,36,17,83,14,0.514032
girg,4000,299,2.2,0.4,31.62,63.25,36,1928,90,11,0.186616
girg,4000,322,2.2,0.4,31.62,63.25,36,2839,104,12,0.213854
girg,4000,284,2.2,0.4,31.62,63.25,36,291,77,10,0.355282
girg,4000,316,2.2,0.4,31.62,63.25,36,34,65,15,0.441677
girg,4000,297,2.2,0.4,31.62,63.25,36,3728,85,11,0.544343
girg,4000,298,2.2,0.4,31.62,63.25,36,4029,72,11,0.208127
girg,4000,307,2.2,0.4,31.62,63.25,36,482,67,15,0.481556
girg,4000,300,2.2,0.4,31.62,63.25,36,56,84,10,0.576819
girg,4000,313,2.2,0.4,31.62,63.25,36,7821,66,14,0.383079
girg,4000,817,2.2,0.4,44.27,4000,42,17,66,31,0.776077
girg,4000,821,2.2,0.4,44.27,4000,42,1928,73,33,2.078128
girg,4000,819,2.2,0.4,44.27,4000,42,2839,74,32,2.264325
girg,4000,816,2.2,0.4,44.27,4000,42,291,42,32,1.845975
girg,4000,827,2.2,0.4,44.27,4000,42,34,60,33,0.764553
girg,4000,812,2.2,0.4,44.27,4000,42,3728,48,32,1.956115
girg,4000,813,2.2,0.4,44.27,4000,42,4029,82,31,1.717538
girg,4000,818,2.2,0.4,44.27,4000,42,482,34,34,0.643168
girg,4000,825,2.2,0.4,44.27,4000,42,56,81,33,2.055500
girg,4000,823,2.2,0.4,44.27,4000,42,7821,38,34,2.051169
girg,4000,80,2.2,0.4,44.27,63.25,15,17,16,8,0.051403
girg,4000,70,2.2,0.4,44.27,63.25,15,1928,20,7,0.041555
girg,4000,74,2.2,0.4,44.27,63.25,15,2839,15,8,0.086813
girg,4000,74,2.2,0.4,44.27,63.25,15,291,13,9,0.112375
girg,4000,71,2.2,0.4,44.27,63.25,15,34,19,7,0.089955
girg,4000,66,2.2,0.4,44.27,63.25,15,3728,15,7,0.038064
